smiles,percent_inhibition,leaked
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1cccc(Br)c1,47.3,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1cccc(Cl)c1,22.7,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1cccc(I)c1,7.3,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1cccc2ccccc12,25.4,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccccc1,32.1,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccccc1Cl,28.3,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccco1,28.9,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1cccs1,33.2,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccncc1,69.3,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccoc1,18.0,False
O=C1Oc2ccc3ccccc3c2CC1C(=O)c1ccsc1,19.1,False
O=C1c2ccc(Br)cc2S(=O)(=O)N1CCc1ccc(O)cc1,5.2,False
O=C1c2ccc(Br)cc2S(=O)(=O)N1CCc1ccccc1,3.8,False
O=C1c2ccccc2S(=O)(=O)N1CCCc1cccnc1,17.0,False
O=C1c2ccccc2S(=O)(=O)N1CCc1ccccc1,14.0,False
O=S1(=O)NC(CCc2cccc(Br)c2)Nc2c(Br)cc(Br)cc21,9.7,False
O=S1(=O)NC(CCc2ccccc2)Nc2c(Br)cc(Br)cc21,4.6,False
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Nc1ccc2c(c1)OCO2,18.8,False
O=[N+]([O-])c1ccc2c(c1)CCc1ccccc1N2,25.0,False
O=[N+]([O-])c1ccc2c(c1)Nc1ccccc1CC2,25.0,False
O=c1[nH][nH]c(-c2ccc(Br)cc2)c1Cc1c(O)ccc2ccccc12,36.0,False
O=c1[nH][nH]c(-c2ccc(C(F)(F)F)cc2)c1Cc1c(O)ccc2ccccc12,48.0,False
O=c1[nH][nH]c(-c2ccc(F)cc2)c1Cc1c(O)ccc2ccccc12,24.0,False
O=c1[nH][nH]c(-c2cccc(Br)c2)c1Cc1c(O)ccc2ccccc12,8.0,False
O=c1[nH][nH]c(-c2ccccc2)c1Cc1c(O)ccc2cc(Br)ccc12,59.0,False
O=c1[nH][nH]c(-c2ccccc2)c1Cc1c(O)ccc2ccccc12,48.0,False
O=c1[nH]c(-c2ccccc2)c(Cc2c(O)ccc3ccccc23)c(=O)[nH]1,15.5,False
O=c1[nH]c(=S)[nH]c(-c2cc3ccccc3s2)c1Cc1c(O)ccc2ccccc12,82.1,False
O=c1[nH]c(=S)[nH]c(-c2ccc(-c3ccccc3)cc2)c1Cc1c(O)ccc2ccccc12,81.9,False
O=c1[nH]c(=S)[nH]c(-c2ccc(Br)cc2)c1Cc1c(O)ccc2ccccc12,82.3,False
O=c1[nH]c(=S)[nH]c(-c2ccc(C(F)(F)F)cc2)c1Cc1c(O)ccc2ccccc12,15.1,False
O=c1[nH]c(=S)[nH]c(-c2ccc(Cl)cc2)c1Cc1c(O)ccc2ccccc12,46.8,False
O=c1[nH]c(=S)[nH]c(-c2ccc(I)cc2)c1Cc1c(O)ccc2ccccc12,7.7,False
O=c1[nH]c(=S)[nH]c(-c2ccc3ccccc3c2)c1Cc1c(O)ccc2ccccc12,83.0,False
O=c1[nH]c(=S)[nH]c(-c2cccc(Br)c2)c1Cc1c(O)ccc2ccccc12,4.8,False
O=c1[nH]c(=S)[nH]c(-c2cccc(Cl)c2)c1Cc1c(O)ccc2ccccc12,46.95,False
O=c1[nH]c(=S)[nH]c(-c2cccc(F)c2)c1Cc1c(O)ccc2ccccc12,87.8,False
O=c1[nH]c(=S)[nH]c(-c2cccc3ccccc23)c1Cc1c(O)ccc2ccccc12,81.7,False
O=c1[nH]c(=S)[nH]c(-c2ccccc2)c1Cc1c(O)ccc2ccccc12,56.75,False
O=c1[nH]c(=S)[nH]c(-c2ccccc2)c1Cc1cc(-c2ccccc2)ccc1O,37.8,False
O=c1[nH]c(=S)[nH]c(-c2ccccc2Br)c1Cc1c(O)ccc2ccccc12,19.7,False
O=c1[nH]c(=S)[nH]c(-c2ccccc2Cl)c1Cc1c(O)ccc2ccccc12,82.3,False
O=c1[nH]c(=S)[nH]c(-c2ccccc2F)c1Cc1c(O)ccc2ccccc12,89.0,False
O=c1[nH]c(=S)[nH]c(-c2ccco2)c1Cc1c(O)ccc2ccccc12,82.3,False
O=c1[nH]c(=S)[nH]c(-c2cccs2)c1Cc1c(O)ccc2ccccc12,77.8,False
O=c1[nH]c(=S)[nH]c(-c2ccoc2)c1Cc1c(O)ccc2ccccc12,78.2,False
O=c1[nH]c(=S)[nH]c(-c2ccsc2)c1Cc1c(O)ccc2ccccc12,77.3,False
O=c1[nH]c(=S)[nH]c(CCc2ccccc2)c1Cc1c(O)ccc2ccccc12,83.0,False
O=c1[nH]c(=S)[nH]c(Cc2ccccc2)c1Cc1c(O)ccc2ccccc12,82.4,False
O=c1[nH]c(=S)n(Cc2ccccc2)c(-c2ccccc2)c1Cc1c(Cc2ccccc2)ccc2ccccc12,25.4,False
O=c1[nH]c(=S)n(Cc2ccccc2)c(-c2ccccc2)c1Cc1c(O)ccc2ccccc12,10.8,False
O=c1[nH]c(=S)n(Cc2ccccc2)c(-c2ccccc2)c1Cc1ccccc1,23.0,False
O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1ccc2c(c1)OCO2,10.0,False
O=c1[nH]c2cc([N+](=O)[O-])c3ccccc3c2[nH]1,10.0,False
O=c1[nH]c2cc([N+](=O)[O-])ccc2n1C1CCCCC1,10.0,False
O=c1[nH]c2ccc(Cl)nc2[nH]1,10.0,False
O=c1[nH]c2ccc3ccccc3c2[nH]1,10.6,False
O=c1cc(-c2ccccc2)n(Cc2ccccc2)c(=S)[nH]1,1.8,False
O=c1cc(Cc2ccccc2)[nH]c2c(Br)cc(Cl)cc12,7.6,False
O=c1ccc2cc(CCC3Nc4c(Br)cc(Br)cc4S(=O)(=O)N3)ccc2[nH]1,25.0,False
O=c1nc2oc3ccc4ccccc4c3cc-2c(=O)n1-c1ccccc1,86.5,False
O=c1oc2ccccc2c2nc3c(F)c(F)ccc3cc12,48.0,False
OCc1cc2cc(F)c(F)cc2nc1-c1ccccc1O,48.0,False
OCc1ccc2c(c1)CCc1cc(CO)ccc1N2,25.0,False
OCc1ccc2c(c1)CCc1cccc(CO)c1N2,25.0,False
ON=C(c1cccc(Oc2ccccc2)c1)N1CCc2ccccc2C1,47.16,False
Oc1nc(-c2ccc(F)cc2)nc2ccccc12,48.0,False
[N-]=[N+]=NCc1cc2ccccc2nc1-c1ccccc1O,53.0,False
c1ccc(-c2nn3c(-c4ccco4)nnc3s2)nc1,87.0,False
c1ccc2c(c1)CCc1ccccc1N2,25.0,False
